StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
121,121B,"Wen et al., 2023",2024,Longshan Countyof Hunan Province,"28°46_N, 109°13_E ",28.76667,La20-40,109.21667,Lo-0-180,112.4166641,MAP1200,16.85833359,MAT15,,Tiger lily,"Lilium tigrinum, Rice",Rice,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Liliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,4.25,0.155884573,4.11,0.311769145,3,3,-0.033495954,0.002366499,,,,,5.12,0.073410184,,1.157,-0.077237657,,NA,NA,,0.124,0.156452177,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
122,NA,"Woo et al., 2022",2022,"University of Saskatchewan, Skarsgard Research Farm, located about 22 km from Saskatoon SK, Canada","52°N, 106°W",52,La40,-106,Lo-180-0,33.08333206,MAP600,2.025000095,MAT8,,Pea,"Pea, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Maturity stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,10,2,R2,20,18S,,Fungal Shannon,Fungal Shannon,4.009226667,0.31034208,4.06561,0.642043707,3,3,0.013965422,0.010310255,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
122,NA,"Woo et al., 2022",2022,"University of Saskatchewan, Skarsgard Research Farm, located about 22 km from Saskatoon SK, Canada","52°N, 106°W",52,La40,-106,Lo-180-0,33.08333206,MAP600,2.025000095,MAT8,,Wheat,"Pea, Wheat",Pea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,10,2,R2,20,18S,,Fungal Shannon,Fungal Shannon,4.768035,0.213086865,4.06561,0.642043707,3,3,-0.159370477,0.008978729,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
126,126A,"Yan et al., 2024",2024,Wenshan Zhuang,"23°15_N, 104°35_E",23.25,La20-40,104.58333,Lo-0-180,122.8333359,MAP1200,17.68333244,MAT15,,Tobacco,"Tobacco, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,ITS2,,Fungal Shannon,Fungal Shannon,3.491,0.747725281,3.052,0.792949894,10,9,-0.134391115,0.01208791,,,,,6.23,-0.022728251,,1.393,0.183756277,,NA,NA,,0.134,0.189756535,,10.61,0.774131951,,3.77,0.719326686,,63.72,0.465560313,,582.79,0.202467638,,NA,NA,,NA,NA
127,127E,"Yang et al., 2023",2023,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.183333,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Maize,"Maize, Common vetch",Common vetch,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,3.06,1.160474041,2.54,1.160474041,3,3,-0.186250835,0.117520602,,,,,8.84211,-0.008968965,,0.288987209,0.258943869,,NA,NA,,0.044876,0.222039457,,NA,NA,,NA,NA,,57.9137,-0.45643338,,139.631,0.113886633,,33.1975,-0.175217997,,NA,NA
127,127F,"Yang et al., 2023",2023,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.183333,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Maize,"Common vetch, Maize, Maize",Common vetch,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5-10,,2,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,3.06,1.160474041,3.3,0.329089653,3,3,0.075507553,0.051255931,,,,,8.84211,0.008888117,,0.288987209,0.13209693,,NA,NA,,0.044876,0.124512774,,NA,NA,,NA,NA,,57.9137,0.128080674,,139.631,0.019657837,,33.1975,-0.013324312,,NA,NA
127,127G,"Yang et al., 2023",2023,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.183333,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Common vetch,"Maize, Common vetch",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,3.2,0.623538291,2.54,1.160474041,3,3,-0.230986729,0.082235889,,,,,8.96053,-0.022272807,,0.423510465,-0.123251927,,NA,NA,,0.0604959,-0.076633007,,NA,NA,,NA,NA,,6.83453,1.680532887,,128.331,0.198276998,,35.3541,-0.238157794,,NA,NA
127,127H,"Yang et al., 2023",2023,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.183333,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Common vetch,"Common vetch, Maize, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5-10,,2,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,3.2,0.623538291,3.3,0.329089653,3,3,0.030771659,0.015971218,,,,,8.96053,-0.004415724,,0.423510465,-0.250098866,,NA,NA,,0.0604959,-0.17415969,,NA,NA,,NA,NA,,6.83453,2.265046942,,128.331,0.104048203,,35.3541,-0.076264109,,NA,NA
128,,"Yang et al., 2020",2020,"Pengzhou, a city located in the northern part of the subtropical humid climate zone of Sichuan basin, China","30.98°N, 103.93°E",30.98,La20-40,103.93,Lo-0-180,82.25,MAP600-1200,16.16666603,MAT15,,Rapeseed,"Soybean,  oilseed rape ",Soybean,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Brassicaceae to Fabaceae,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,0.5,ITS1,,Fungal Shannon,Fungal Shannon,6.22,0.32,6.11,0.35,3,3,-0.017843134,0.001976049,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
128,,"Yang et al., 2020",2020,"Pengzhou, a city located in the northern part of the subtropical humid climate zone of Sichuan basin, China","30.98°N, 103.93°E",30.98,La20-40,103.93,Lo-0-180,82.25,MAP600-1200,16.16666603,MAT15,,Rapeseed,"Clover, oilseed rape",Common clover,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Brassicaceae to Fabaceae,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Perennial,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,0.5,ITS1,,Fungal Shannon,Fungal Shannon,6.22,0.32,6.21,0.58,3,3,-0.001609011,0.003789976,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
128,,"Yang et al., 2020",2020,"Pengzhou, a city located in the northern part of the subtropical humid climate zone of Sichuan basin, China","30.98°N, 103.93°E",30.98,La20-40,103.93,Lo-0-180,82.25,MAP600-1200,16.16666603,MAT15,,Rapeseed,"Maize, oilseed rape",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,0.5,ITS1,,Fungal Shannon,Fungal Shannon,6.22,0.32,6.14,0.29,3,3,-0.012945165,0.00162586,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
128,,"Yang et al., 2020",2020,"Pengzhou, a city located in the northern part of the subtropical humid climate zone of Sichuan basin, China","30.98°N, 103.93°E",30.98,La20-40,103.93,Lo-0-180,82.25,MAP600-1200,16.16666603,MAT15,,Rapeseed,"Rice,oilseed rape",Rice,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,0.5,ITS1,,Fungal Shannon,Fungal Shannon,6.22,0.32,6.53,0.31,3,3,0.048637037,0.001633498,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
128,,"Yang et al., 2020",2020,"Pengzhou, a city located in the northern part of the subtropical humid climate zone of Sichuan basin, China","30.98°N, 103.93°E",30.98,La20-40,103.93,Lo-0-180,82.25,MAP600-1200,16.16666603,MAT15,,Rapeseed,"Cabbage, oilseed rape",Cabbage,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Brassicaceae to Brassicaceae,Non-legume to Non-legume,nonAM to nonAM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,0.5,ITS1,,Fungal Shannon,Fungal Shannon,6.22,0.32,6.77,0.11,3,3,0.08473118,0.000970264,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
129,129B,"Yu et al., 2024",2024,"Lianhua village, situated in Quzhou, Zhejiang province, China","29°3_19__N, 119°0_24__E",29.055278,La20-40,119.006667,Lo-0-180,127.75,MAP1200,17.56666756,MAT15,,Rice,"Sedum alfredii, rice",Sedum alfredii,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Crassulaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1-3,D5,,3,2,R2,3,ITS1,,Fungal Shannon,Fungal Shannon,3.82,0.710140831,3.77,1.021909976,3,3,-0.013175421,0.03601153,,,,,5.31646,0.174351958,,1.297098837,0.440313067,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,7.67,0.146484942
131,131G,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Tobacco, Rice",Tobacco,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,ITS1,,Fungal Shannon,Fungal Shannon,4.37277,0.248218895,4.362593333,0.385325067,3,3,-0.002329994,0.003674498,,,,,5.0244928,0.027640219,,1.468639535,0.32308622,,NA,NA,,0.1767,0.470145102,,9.27743,0.256254845,,20.3682,-0.797524075,,23.5577,1.151604079,,NA,NA,,NA,NA,,NA,NA
131,131H,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,ITS1,,Fungal Shannon,Fungal Shannon,4.37277,0.248218895,4.10814,0.603263009,3,3,-0.062426304,0.00826197,,,,,5.0244928,0.062467253,,1.468639535,0.302558633,,NA,NA,,0.1767,0.398897655,,9.27743,-0.242640537,,20.3682,-0.384708161,,23.5577,0.693147181,,NA,NA,,NA,NA,,NA,NA
131,131I,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,ITS1,,Fungal Shannon,Fungal Shannon,4.37277,0.248218895,4.647583333,0.175625256,3,3,0.060950696,0.001550067,,,,,5.0244928,-0.005622392,,1.468639535,0.308653706,,NA,NA,,0.1767,0.414314723,,9.27743,0.552352091,,20.3682,-0.278620825,,23.5577,1.084912566,,NA,NA,,NA,NA,,NA,NA
131,131J,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Tobacco, Rice",Tobacco,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,ITS1,,Fungal Shannon,Fungal Shannon,3.181933333,0.74204057,4.250636667,0.061701423,3,3,0.289579797,0.01819832,,,,,5.292038,0.054373919,,0.633290698,0.436278867,,NA,NA,,0.112973,0.747731858,,7.68225,-0.180485501,,28.8979,-1.487674438,,16.8269,1.189586134,,NA,NA,,NA,NA,,NA,NA
131,131K,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,ITS1,,Fungal Shannon,Fungal Shannon,3.181933333,0.74204057,3.69084,0.583561276,3,3,0.148365096,0.026461081,,,,,5.292038,0.015839907,,0.633290698,0.708240277,,NA,NA,,0.112973,0.559202203,,7.68225,-1.332020191,,28.8979,-1.689697499,,16.8269,0.182322547,,NA,NA,,NA,NA,,NA,NA
131,131L,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,ITS1,,Fungal Shannon,Fungal Shannon,3.181933333,0.74204057,4.37786,0.318786139,3,3,0.319071042,0.019895561,,,,,5.292038,0.069381803,,0.633290698,0.317971219,,NA,NA,,0.112973,0.163974412,,7.68225,0.113712149,,28.8979,-1.078673898,,16.8269,0.182322547,,NA,NA,,NA,NA,,NA,NA
133,133A,"Zhang et al., 2024 (a)",2024,"Sijian Village, Chengxi Town, Changchun City, central Jilin Province","125°26.83_E, 44°30.77_N",44.512833,La40,125.447167,Lo-0-180,45.33333206,MAP600,5.041666985,MAT8,,Maize,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Maturity stage,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D5-10,D10-20,,6,2,R2,12,ITS1,,Fungal Shannon,Fungal Shannon,5.528622,0.513812815,5.464412,0.828234717,5,5,-0.011682076,0.006322076,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
134,134G,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Maize, Peanut, Millet","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,5.58333,0.558333,4.97364,0.497364,3,3,-0.115633406,0.006666667,,,,,8.599831579,-0.011457285,,0.772540698,0.139313241,,NA,NA,,0.0847751,-0.089611679,,NA,NA,,NA,NA,,4.54219,0.369389144,,96.0298,-0.015498036,,51.9911,-0.012353087,,NA,NA
134,134H,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Peanut, Maize,  Millet","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,5.58333,0.558333,5.75178,0.575178,3,3,0.029724,0.006666667,,,,,8.599831579,-0.017346992,,0.772540698,0.152677773,,NA,NA,,0.0847751,-0.121361085,,NA,NA,,NA,NA,,4.54219,0.191055141,,96.0298,-0.140358185,,51.9911,0.31045455,,NA,NA
134,134I,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Millet, Maize, Peanut","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,5.58333,0.558333,5.5637,0.55637,3,3,-0.003522018,0.006666667,,,,,8.599831579,0.001802571,,0.772540698,0.17021742,,NA,NA,,0.0847751,-0.033198478,,NA,NA,,NA,NA,,4.54219,0.805757578,,96.0298,0.436861987,,51.9911,0.083247731,,NA,NA
134,134J,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Maize, Peanut, Millet","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,6.15291,0.615291,5.26415,0.526415,3,3,-0.156005452,0.006666667,,,,,8.661105263,-0.009094407,,0.756610465,0.025978048,,NA,NA,,0.0719723,0,,NA,NA,,NA,NA,,3.58125,0.087664334,,54.1881,-0.02763337,,73.2658,-0.294673783,,NA,NA
134,134K,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Peanut, Maize,  Millet","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,6.15291,0.615291,6.11719,0.611719,3,3,-0.0058223,0.006666667,,,,,8.661105263,-0.021828511,,0.756610465,-0.032091572,,NA,NA,,0.0719723,0.10919934,,NA,NA,,NA,NA,,3.58125,0.237697373,,54.1881,0.42455714,,73.2658,-0.188764913,,NA,NA
134,134L,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Millet, Maize, Peanut","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,6.15291,0.615291,5.7728,0.57728,3,3,-0.063767909,0.006666667,,,,,8.661105263,-0.002935741,,0.756610465,0.12361199,,NA,NA,,0.0719723,0.051533288,,NA,NA,,NA,NA,,3.58125,0.867474096,,54.1881,0.251632816,,73.2658,-0.235677103,,NA,NA
135,135A,"Zhao et al., 2017",2017,"Miaoxiang Sanqi Technology Co., Ltd","23°42' N, 104°16'E",23.7,La20-40,104.26667,Lo-0-180,103.9166641,MAP1200,16.20000076,MAT15,,Sanqi,"Sanqi, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Araliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Inconsistent,Unknow,Non-Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5-10,,1,2,R2,6,ITS1,,Fungal Shannon,Fungal Shannon,5.61,0.04,5.35,0.4,3,3,-0.047454159,0.001880282,,,,,7.16,0.002789402,,0.627030162,0.021053409,,NA,NA,,0.037,0.449525098,,7.87,-0.288105712,,3.48,0.505639787,,NA,NA,,NA,NA,,NA,NA,,NA,NA
137,137C,"Zhao et al., 2023",2023,"Huaiqiao town, Handan city, Hebei Province, China","36°47_N, 115°10_E",36.783333,La20-40,115.166667,Lo-0-180,42.91666794,MAP600,13.27499962,MAT8-15,,Cotton,"Maize, Maize, Cotton",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Malvaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,No_retention,Fertilizer,D1,D5,,1,2,R2,3,ITS1,,Fungal Shannon,Fungal Shannon,4.60129,0.049692538,4.58328,0.068398686,3,3,-0.0039218,0.000113115,,,,,8.561775439,0.014400915,,0.400820736,-0.359604084,,NA,NA,,NA,NA,,21.77683333,0.153947079,,13.23656667,-0.161899181,,0.670479333,0.255146177,,0.204415667,-0.9435833,,NA,NA,,NA,NA
137,137D,"Zhao et al., 2023",2023,"Huaiqiao town, Handan city, Hebei Province, China","36°47_N, 115°10_E",36.783333,La20-40,115.166667,Lo-0-180,42.91666794,MAP600,13.27499962,MAT8-15,,Cotton,"Maize, Broccoli, Cotton","Maize, Broccoli",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Malvaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Retention,Fertilizer,D1,D5,,1,3,R3,3,ITS1,,Fungal Shannon,Fungal Shannon,4.60129,0.049692538,4.57247,0.024820288,3,3,-0.006283159,4.87E-05,,,,,8.561775439,0.009178252,,0.400820736,0.043208448,,NA,NA,,NA,NA,,21.77683333,0.104965829,,13.23656667,-0.24241855,,0.670479333,-0.02265204,,0.204415667,-0.833744078,,NA,NA,,NA,NA
A29,A29A,"Fan et al., 2022",2022,"Lishui, Zhejiang Province","28°28_N, 119°76_E",28.46667,La20-40,120.26667,Lo-0-180,166.4166718,MAP1200,11.36666679,MAT8-15,,Tea,"Strawberries, Tea",Strawberries,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Theaceae to Rosaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Perennial,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,3.71,1.17,3.6,0.6,4,4,-0.030098031,0.031808039,,,,,4.03,0.083282348,,2.152,-0.469260411,,NA,NA,,0.238,-0.204412515,,33.51,0.467089809,,15.8,0.903551706,,NA,NA,,NA,NA,,NA,NA,,NA,NA
B1,NA,"Kang et al., 2020",2020,Dingxi Experimental Station,"104°35’E, 35°33’N",35.55,La20-40,104.58333,Lo-0-180,34.16666794,MAP600,6.666666985,MAT8,,Potato,"Potato, Broad bean",Fava bean,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Unknow,No_tillage,Unknow,Unknow,D1,D5,,1,2,R2,2,ITS1,,Fungal Shannon,Fungal Shannon,4.47,0.94,5.17,0.64,3,3,0.14548428,0.019848823,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
